"TITLE"	"CATEGORY"
"Jessie J Announces New Single 'Bang Bang' With Nicki Minaj And Ariana Grande"	"e"
"Zac Efron Spotted Kissing Michelle Rodriquez On Vacation In Sardinia, Italy"	"e"
"Bach Juan Pablo Recap 10: The Women Tell All (Through Super White Teeth)"	"e"
"Gwyneth Paltrow spotted for first time since marriage split without her wedding  ..."	"e"
"Motorola Mobility, Samsung Escape EU Fines in Apple Clash (1)"	"t"
"BlackBerry Wins Ruling Against Ryan Seacrest's Startup"	"t"
"Miley Cyrus forced to cancel another tour date as it's revealed allergic reaction  ..."	"e"
"Charter Weighs Consequences of Time Warner Cable Bidding War (1)"	"t"
"Treasuries Gain Amid Speculation Yellen Will Say Growth Gradual"	"b"
"JPMorgan Drops After Profit Misses Analysts' Estimates"	"b"
"Lindsay Lohan's Ex List Was Actually A Step In Her Recovery"	"e"
"Billionaire Republican Donor Pushes Argentina Into Default"	"b"
"OkCupid Proudly Admits It Experiments On People All The Time"	"t"
"Miley Cyrus - Miley Cyrus' car stolen"	"e"
"NFL Officials Sue M.I.A. For $16.6 Million Over Super Bowl Halftime Show Incident"	"e"
"And Then There Were Three - Who Got Voted Off ""American Idol"" This Week?"	"e"
"UK Stocks Rise on Chinese Manufacturing Report; Aberdeen Jumps"	"b"
"No Hard Feelings After Paltrow And Martin's ""Conscious Uncoupling"""	"e"
"Lindsay Lohan - Lindsay Lohan came 'close' to relapse"	"e"
"Lisa Marie Presley reveals Biblical 'drink off' with Noah star Russell Crowe"	"e"
"Evans Sees Fed Raising Interest Rates in Second Half of 2015 (1)"	"b"
"Zara Apologizes For Pajamas That Look Just Like Concentration Camp Uniform"	"e"
"Oh Baby! Drew Barrymore Gives Birth To Second Daughter, Frankie"	"e"
"Move over Apple - Google is now the world's biggest brand: Company valued at  ..."	"b"
"You Can Buy Google Glass Today! A Few Things To Consider."	"t"
"Allergan Poison Pill Won't Be Triggered by Pershing Call"	"b"
"David Bowie - Susan Sarandon Challenges Ex-lover David Bowie To Ice Bucket  ..."	"e"
"Johnny Depp - Johnny Depp and Amber Heard host engagement party"	"e"
"Scout Willis goes topless for New York stroll in audacious protest against  ..."	"e"
"Tori Spelling sobs over husband's cheating in new Lifetime TV series"	"e"
"Apple to HTC Agree to 'Kill Switch' to Stymie Smartphone Thefts"	"t"
"They're off and running! Beyonce and Jay Z begin their joint megatour in Miami  ..."	"e"
"Anita Baker - Anita Baker Stunned By Arrest Warrant"	"e"
"Why Older Americans Don't Want Time Machines"	"t"
"Harrison Ford - Health And Safety Officials Launch Probe Into Harrison Ford's  ..."	"e"
"L'wren Scott - L'Wren Scott envious of sister's 'simple life'"	"e"
"Robin Thicke spends $20000 on Amethyst stone at Crystalarium while  ..."	"e"
"Study shows 30-percent of breast cancer survivors are unemployed within four  ..."	"m"
"Leonardo DiCaprio Auctions Off Space Travel Ticket For $1 million"	"e"
"Will Justin Bieber's Racist Joke Damage His Career?"	"e"
"Kim Kardashian drops BIGGEST wedding dress hint yet... at Balmain showroom  ..."	"e"
"Angelina Jolie makes up stories for kids"	"e"
"FedEx 2015 Profit Forecast Tops Estimates on Growth View"	"b"
"Time to Put a Line Under John Travoltaâ€™s Idina Menzel Oscars Faux Pas?"	"e"
"Fed Chair Yellen's Own Words Before House Committee"	"b"
"Selena Gomez Fires Her Parents: Heres Five Stars Who Did The Same"	"e"
"Solange Knowles sparkles in silver as she walks her first red carpet since THAT  ..."	"e"
"Miley Cyrus sits topless as she gets blonde hair trimmed in revealing flashback  ..."	"e"
"Arnold Schwarzenegger - Arnold Schwarzenegger Trained With Swat Team For  ..."	"e"
"'Mr. Peabody' Leads Box Office as Video-Game Movie Disappoints"	"e"
"Jack White Holds World Record for World's Fastest Record Release"	"e"
"Asia Stocks Rise, Led by Utilities, as Hong Kong Rebounds"	"b"
"Google Restores Some Links Pulled on Privacy Law Ruling"	"t"
"Kit Harrington says he's fine with getting naked on Game Of Thrones"	"e"
"Two African Leaders Skip Obama Summit to Deal With Ebola"	"m"
"Madonna and The Celebrities Who Love 'Game of Thrones'"	"e"
"Fed Dots Ignored as Investors Focus on Yellen's Message"	"b"
"High-Speed Trading Probes May Cost European Banks $500 Million"	"b"
"GM's Barra Aided by Fed Rates as Congress Blasts Recalls"	"b"
"Goldman Sees Commodities Dropping 5.5% After Iraq-Driven Rally"	"b"
"Staying On Parents' Plan May Lead To Healthier Paychecks"	"b"
"SpaceX's billionaire CEO, Elon Musk, called the docking a 'happy day' for he and  ..."	"t"
"Tv - Tila Tequila Pregnant With First Child"	"e"
"Commonwealth Games athlete speaks of his terror at being quarantined for four  ..."	"m"
"Microsoft CEO Nadella Pulls the Trigger on Long-Gestating Office Apps for iPad"	"b"
"Bereft Mick Jagger Speaks Out On Girlfriend L'Wren Scott's Death"	"e"
"New HIV Infections Decreasing, UN Reports"	"m"
"US Stock Futures Decline on Data as Iraq Violence Grows"	"b"
"PM bids to stop EU handing top job to an arch-federalist: Cameron warns union  ..."	"b"
"Ministers are powerless to stop Pfizer deal warns Cable: Business Secretary  ..."	"b"
"Lena Dunham Apologizes For Molestation Joke On Twitter"	"e"
"1.8 Million Pounds Of Ground Beef Recalled For Possible E. Coli Contamination"	"m"
"Neil DeGrasse Tyson: 'Enlightened Religious People Don't Use The Bible As A  ..."	"t"
"Putin-Linked Bank Rossiya Pledges to Meet Client Obligations"	"b"
"Eating one chicken breast or salmon fillet a day can reduce the risk of a stroke by  ..."	"m"
"Chewbacca returns! Peter Mayhew to reprise role in new Star Wars film"	"e"
"Notebook shocker! Ryan Gosling hated Rachel McAdams so much during  ..."	"e"
"Speed Traders Play Defense Against Michael Lewis's Flash Boys"	"b"
"China Swap Rate Drops Most in Three Weeks on More Reserves Cuts"	"b"
"'Gone Girl' Trailer: The Meaning Of Ben Affleck's Life Is She"	"e"
"Fox Finally Cancels Seth Green's Offensively Bad Sitcom 'Dads'"	"e"
"Eminem's Spike Lee-Directed 'Headlights' Video Is The Perfect Mother's Day  ..."	"e"
"OkCupid's Experiment May Have Broken FTC Rules"	"t"
"Selena Gomez - Selena Gomez and Justin Bieber were 'inseparable'"	"e"
"Whitbread Leads FTSE 100 Gains as Costa, Premier Beat Estimates"	"b"
"Euro Inflation at Lowest in Over 4 Years Misses Estimates"	"b"
"Carrie Fisher reveals she was asked to lose 35 pounds for Star Wars VII"	"e"
"Justin Bieber Caught Using N-Word & Joining KKK In Second Racist Video"	"e"
"XSCAPE: New Michael Jackson, Produced by Timbaland, Set For May 13"	"e"
"The other two works are set to go under the hammer at Sotheby's day sale  ..."	"e"
"President Barack Obama Releases Proclamation Declaring June LGBT Pride  ..."	"t"
"Pancreatic Cancer May Become No. 2 Cause Of Cancer Deaths"	"m"
"Tyson Slumps as Chinese Bird Flu Outbreak Undercuts Sales (2)"	"b"
"Rapper Andre Johnson's Member? It Can't Be Saved After Severance"	"e"
"Here's What Happens When 'Star Wars' Meets 'Girls'"	"e"
"Taiwan Seeks Compensation From Vietnam as Factories Restart (1)"	"b"
"36 Avicii Fans Hospitalized After Boston Concert"	"e"
"Lindsay Lohan - Lindsay Lohan partied hard at Chateau Marmont"	"e"
"Marion Cotillard wears only one Chopard earring with her plunging Dior at Met  ..."	"e"
"DALLAS (AP) — Virgin America says it's landed at Dallas Love Field airport."	"b"
"Lana Del Rey's Longtime Boyfriend, Barrie James O'Neill, Denies Split"	"e"
"Lea Michele Shares Heartbreaking Message On Cory Monteith's Birthday"	"e"
"Zac Efron Admits Opening Up About Drug Abuse Was A ""Weight Off My Chest"""	"e"
"Prince Reaches New Deal With Warner Bros. Meaning Unheard Material And A  ..."	"e"
"Miley Cyrus' Home Burgled For A Second Time, What Was Taken?"	"e"
"Should We Be Worried About MERS Spreading In America?"	"m"
"Novartis to Seek Heart Drug Approval After Test Ends Early (3)"	"m"
"NEW YORK (AP) — Annie Baker's ""The Flick"" has won the 2014 Pulitzer Prize for  ..."	"e"
"Georgina Haig Set To Play Frozen's Snow Queen Elsa In 'Once Upon A Time'"	"e"
"EBay CEO Donahoe's Pay Drops by 53% to $13.8 Million for 2013"	"b"
"Jimmy, the 3D printed home robot that can walk, talk and tweet: Intel reveal  ..."	"t"
"Don't Let Net Neutrality Become Another Broken Promise"	"t"
"WHO Downplays Recent MERS Virus Surge"	"m"
"Emma Stone dazzles in plunging emerald green gown on the red carpet at the  ..."	"e"
"Knocked Up - Katherine Heigl Wanted To 'Simplify' Life And Quit Acting After  ..."	"e"
"Betrayed and neglected... so why did Bindi remain so loyal to her father Rolf  ..."	"e"
"Tired Controllers Working Two Shifts a Day Hurt Safety"	"m"
"Russia Risk Seen Prompting BNP Paribas Commodity Bond Prepayment"	"b"
"Pope Replaces Vatican Bank Managers as Profit Drops 97%"	"b"
"Paul Mazursky - Filmmaker Paul Mazursky Dead At 84"	"e"
"JPMorgan CEO Jamie Dimon reveals he has throat cancer"	"b"
"Beyonce is business chic in blouse and pencil skirt while sucking on a lollipop  ..."	"e"
"These People Are Having A Really Hard Time Dealing With Gwyneth Paltrow  ..."	"e"
"Zach Braff and Lena Dunham among the celebrities to mock Shia LaBeouf on  ..."	"e"
"Joint video threatens One Direction sell-out 39-date American tour"	"e"
"Why Isn't The Beastie Boys vs Monster an Open and Shut Case?"	"e"
"America Ferrera is SUITably stylish at Nickelodeon Kids Choice Awards"	"e"
"Cody Simpson pays tribute to his Australian family on Dancing With The Stars"	"e"
"To Cure Jet Lag, Let This App Tell You When It's Bedtime"	"m"
"Its existing licensing agreement with T-Mobile US Inc. expires on April 25."	"t"
"Game Of Thrones Season Four, Episode One premiere spoiler"	"e"
"Anglers Cheer EPA Water Rules Decried as Land Grab by Republican"	"b"
"Heart Failure Patients Live Longer With Advanced Defibrillators"	"m"
"Benzene in China city water cuts supply partially"	"b"
"Now it's the Marlboro HeatStick: Cigarette maker Philip Morris to sell new  ..."	"b"
"Jet search cut short; more satellites spot objects"	"b"
"Khloe Kardashian spends a relaxed 30th birthday in tracksuit with boyfriend  ..."	"e"
"The CFDA Awards: Was Rihanna Best Dressed At The 'Fashion Oscars'? [Pictures]"	"e"
"What You Don't Know About How Tim Hortons Makes Money"	"b"
"US Airways Investigating Pornographic Toy Airplane Tweet"	"e"
"Amazon Says Not Optimistic on Dispute With Hachette"	"b"
"Senate scolds Dr. Oz for touting 'miracle' weight-loss products on his show - as  ..."	"m"
"Frogs in a Warming Climate Pot: Let's Jump Out Now Before We 'Croak'"	"t"
"Obamacare Prices In California Only Going Up A Little Next Year"	"b"
"Moms and Work: A Mother's Day State of the Union"	"e"
"Samsung Says Insurance to Cover Costs From Brazil Theft"	"t"
"Kim Kardashian flashes sideboob as she and Kanye West step out in Paris"	"e"
"Paul Walker Tribute Video Presented At MTV Movie Awards"	"e"
"American dollar hits a wall as China prepares to leap into first place as world's  ..."	"b"
"Columbus Short Involved In 'Scandal' (Again) Following Restaurant Fight Arrest"	"e"
"Oceana Report Sheds Light On Staggering By-Catch Problem In US Fisheries"	"t"
"Joan Jett - Nirvana Recruit Leading Ladies For Explosive Rock And Roll Hall Of  ..."	"e"
"SPOILER ALERT! Justice served on the privy council! Tyrion Lannister's fate is  ..."	"e"
"Idina Menzel & John Travolta Are 'Buddies' (Adele Dazeem Is Probably His  ..."	"e"
"Clueless actress Stacey Dash joins Fox News as a contributor after coming out  ..."	"e"
"UK Loses Early Court Challenge Against Transaction Tax Bid (2)"	"b"
"Tupac Shakurâ€™s Final Words Were â€œF*ck Youâ€ To A Cop"	"e"
"DJ Frankie Knuckles dead at 59 due to complications relating to Type II diabetes"	"e"
"Selena Gomez - Selena Gomez turns to religion to avoid rehab"	"e"
"Mark Wahlberg - Mark Wahlberg Was 'Absolutely Miserable' On The Gambler Diet"	"e"
"Deadly Ebola outbreak that has already killed 400 people is turning into cross  ..."	"m"
"Chris Martin - Chris Martin was 'very much at ease'"	"e"
"SNL Explains The Jay Z And Solange Elevator Video, More Or Less"	"e"
"Rainbow Ceilings and Pink Pay Gaps"	"b"
"Ten Poignant Thoughts You'll Read on Chipotle's New Packaging"	"e"
"GM Recalls Buicks in China for Headlight Hazard"	"t"
"Celgene Wins Approval for Pill to Treat Psoriatic Arthritis (2)"	"m"
"Juniper's Revenue Tops Estimates as Carriers Increase Orders (1)"	"b"
"Red Robin worker may have infected up to 5000 people with hepatitis A"	"m"
"Apple Updates IPad Tablet With Better Cameras, Faster Processor"	"t"
"Selena Gomez 'FIRES her parents as managers' to recruit a professional"	"e"
"Only the best will do! A look inside $14M Hamptons beach house Kourtney and  ..."	"e"
"Italy's Bonds Advance With Spain's as Draghi Sees Downside Risks"	"b"
"Tori Spelling - Tori Spelling in 'crisis mode'?"	"e"
"Leonardo DiCaprio Busts A Move At Coachella: But Is It Really Him? [Video]"	"e"
"Brad Paisley Mocks Westboro Baptist Church With Funny Selfie"	"e"
"GM's Massive Recall Takes Bite Out Of Profit"	"b"
"Oil Volatility Rebounds From Record Low as Iraq Violence Worsens"	"b"
"Japan's Topix Index Posts Biggest Monthly Gain This Year"	"b"
"Tristan And Sasha Hemsworth: Elsa Pataky And Chris Hemsworth Reveal Twins  ..."	"e"
"Top 10 Love Lessons From The Bachelorette (Andi's Fantasy Suites)"	"e"
"It's Mariah Carey's Birthday, Celebrate With Her Best Music Video Hair Looks"	"e"
"Peaches Geldof's Funeral Takes Place In Kent Church Where She Was Married  ..."	"e"
"Ethan Hawke - Ethan Hawke And Patricia Arquette Shocked By Movie Ageing"	"e"
"NEW YORK (AP) — A former partial owner of the New York Islanders has  ..."	"b"
"Rupert Grint follows in the footsteps of Harry Potter co-star Daniel Radcliffe as he  ..."	"e"
"Late (wedding) Registration: Kim Kardashian may wed Kanye in secret before  ..."	"e"
"Comcast-Time Warner Deal Being Probed by Multiple States (2)"	"b"
"Russia's Ruble to Micex Decline After Ukraine Gas Talks Fail"	"b"
"NEW YORK (AP) — Taco Bell is taking another jab at McDonald's in a new ad for  ..."	"b"
"The coolest cooler ever: Ice box contains all the ingredients for a party  ..."	"t"
"Freeway reopens after beams fall into lanes"	"b"
"From Cleaning Toilets to Intergalactic Royalty: Jupiter Ascending [Trailer +  ..."	"e"
"French bank BNP Paribas agrees to pay £5.2billion compensation to resolve  ..."	"b"
"Nearly 16 Percent Of China's Soil Is Polluted, Government Says"	"b"
"British Model Emma Appleton Claimed She Was Propositioned By Terry  ..."	"e"
"The Musk Show in Washington Roils Rivals as Fans Applaud"	"t"
"Harsh winter cited as IMF lowers estimate of US economic growth in 2014 to 2  ..."	"b"
"Investors Flag Risk of ECB Disappointing After Europe Bond Rally"	"b"
"Barbara Walters Reunites With Former 'View' Co-Hosts"	"e"
"Kate Upton Got A Mustache Drawn On Her In Evil Prank"	"e"
"BofA Said to Resist US Demands as Mortgage Suit Looms"	"b"
"Pope Francis finds a friend in Russell Crowe after they finally get to meet"	"e"
"Kim Kardashian - Kim Kardashian postpones North West's birthday bash"	"e"
"Spotify hits 40m users as Apple finalises Beats deal"	"e"
"Lindsay Lohan Reveals Miscarriage News In Season Finale Of 'Lindsay'"	"e"
"MannKind Tops Decade Effort With US Approval of Insulin"	"m"
"Apple Just Released Its Cheapest iPhone Ever"	"t"
"The 'Game Of Thrones' Wedding Dress We've All Been Dying To See"	"e"
"Yahoo Falls After Alibaba Posts Slower Revenue Growth"	"b"
"Alibaba IPO Runs Counter to Smaller US Sales: Chart of the Day"	"b"
"Nicki Minaj Goes Public With Recent Health Scare"	"e"
"JPMorgan to Invest $100 Million in Detroit Revival Over 5 Years"	"b"
"School Choir's Cover Of Pharrell's 'Happy' Will Make Your Whole Week Better"	"e"
"US Stocks Retreat While Euro Gains With Pound on Economic Data"	"b"
"Divergent Fails To Impress Critics - Good Acting, Bad Action [Video + Pictures]"	"e"
"Naomi Watts runs errands hours before her glamorous turn at Met Gala"	"e"
"Home > Dr Dre > Dr. Dre To Buy Gisele's $50million La Mansion"	"t"
"Kanye West grins while zip-lining with Kim Kardashian as more vintage vacation  ..."	"e"
"Food bills fall for first time in eight years"	"b"
"Ariana Grande Is Bringing Back 'TRL,' And Now We Have One Less Problem"	"e"
"'A grave moment for France': National Front sweeps to victory in Paris leaving  ..."	"b"
"What's in a name?"	"e"
"NEW YORK (AP) — John Green is the latest author lashing out at Amazon.com."	"b"
"Is Facebook Making You Depressed? On Purpose?"	"t"
"Canada Dollar Erases Loss as Inflation Hits Target Rate"	"b"
"Google Glass launches in the UK: Explorer scheme is now open to British adults  ..."	"t"
"Research to Link Chocolate and Heart Health (Brought to You by Mars)"	"m"
"Rolling Stones' exodus from Oz: Mick Jagger's band packing up to leave  ..."	"e"
"Two new actors join the Star Wars ranks"	"e"
"Facebook Said to Seek European Union Approval for WhatsApp Deal"	"t"
"Antarctic Ice Shelf On Brink Of Unstoppable Melt That Could Raise Sea Levels  ..."	"t"
"'Game Of Thrones' Director Alex Graves On That HUGE Twist, What's Next, And  ..."	"e"
"The Most Hated US Airline Is Also the Most Profitable"	"b"
"Taylor Swift - Taylor Swift: Music is like a relationship"	"e"
"Supermodel Candice Swanepoel shows off her incredible bikini body in sultry  ..."	"e"
"Mila Kunis - Mila Kunis Drops Pregnancy Hint At Mtv Movie Awards"	"e"
"North West didn't wear makeup and Kim Kardashian never once acted the diva  ..."	"e"
"Nothing Compares To Her: Sinead O'Connor transforms her look in black wig  ..."	"e"
"20 Full Moon Artworks To Welcome Tonight's Spooky Honey Moon"	"t"
"American Raises Miles Needed for Free Travel on Busiest Days (1)"	"b"
